zcta,stab,border_dyad,segment_id,S_i,dist_km,d_ic
29838,SC,GA-SC,GA-SC_538,0,6.650075474630817,-6.650075474630817
29849,SC,GA-SC,GA-SC_986,0,25.867353122631545,-25.867353122631545
29918,SC,GA-SC,GA-SC_1275,0,14.52605449924795,-14.52605449924795
29943,SC,GA-SC,GA-SC_1479,0,4.049457325018199,-4.049457325018199
29014,SC,GA-SC,GA-SC_524,0,134.80168235117435,-134.80168235117435
29020,SC,GA-SC,GA-SC_692,0,154.76011131772017,-154.76011131772017
29048,SC,GA-SC,GA-SC_986,0,118.59732997497376,-118.59732997497376
29067,SC,GA-SC,GA-SC_691,0,176.27003809485086,-176.27003809485086
29107,SC,GA-SC,GA-SC_950,0,65.93410170830579,-65.93410170830579
29125,SC,GA-SC,GA-SC_986,0,121.78197483532873,-121.78197483532873
29212,SC,GA-SC,GA-SC_691,0,95.63063601418388,-95.63063601418388
29330,SC,GA-SC,GA-SC_247,0,116.8082720649235,-116.8082720649235
29379,SC,GA-SC,GA-SC_303,0,114.29059667014543,-114.29059667014543
29405,SC,GA-SC,GA-SC_1640,0,120.5193694274728,-120.5193694274728
29405,SC,GA-SC,GA-SC_1639,0,120.5193694274728,-120.5193694274728
29412,SC,GA-SC,GA-SC_1640,0,111.06378542072726,-111.06378542072726
29412,SC,GA-SC,GA-SC_1639,0,111.06378542072726,-111.06378542072726
29458,SC,GA-SC,GA-SC_1640,0,173.6144739712364,-173.6144739712364
29458,SC,GA-SC,GA-SC_1639,0,173.6144739712364,-173.6144739712364
29516,SC,GA-SC,GA-SC_958,0,234.82834362899112,-234.82834362899112
29516,SC,GA-SC,GA-SC_957,0,234.82834362899112,-234.82834362899112
29547,SC,GA-SC,GA-SC_986,0,258.297500968116,-258.297500968116
29605,SC,GA-SC,GA-SC_247,0,56.45186183481647,-56.45186183481647
29624,SC,GA-SC,GA-SC_293,0,18.872975158915978,-18.872975158915978
29643,SC,GA-SC,GA-SC_238,0,2.475438607581617,-2.475438607581617
29685,SC,GA-SC,GA-SC_002,0,22.736850351733803,-22.736850351733803
29817,SC,GA-SC,GA-SC_950,0,43.83267114493479,-43.83267114493479
29848,SC,GA-SC,GA-SC_495,0,23.53705950105149,-23.53705950105149
29932,SC,GA-SC,GA-SC_1187,0,6.512147099830368,-6.512147099830368
29001,SC,GA-SC,GA-SC_986,0,149.5234365602788,-149.5234365602788
29003,SC,GA-SC,GA-SC_986,0,50.99057799812027,-50.99057799812027
29033,SC,GA-SC,GA-SC_692,0,97.09000215758034,-97.09000215758034
29047,SC,GA-SC,GA-SC_986,0,102.66716360380518,-102.66716360380518
29142,SC,GA-SC,GA-SC_986,0,103.1173038591774,-103.1173038591774
29163,SC,GA-SC,GA-SC_986,0,107.76689676923868,-107.76689676923868
29303,SC,GA-SC,GA-SC_247,0,100.85517049061824,-100.85517049061824
29446,SC,GA-SC,GA-SC_1479,0,63.519087219543536,-63.519087219543536
29036,SC,GA-SC,GA-SC_647,0,91.18153706852723,-91.18153706852723
29010,SC,GA-SC,GA-SC_692,0,173.87810215761922,-173.87810215761922
29018,SC,GA-SC,GA-SC_986,0,87.13988602538815,-87.13988602538815
29030,SC,GA-SC,GA-SC_986,0,100.27449103971706,-100.27449103971706
29122,SC,GA-SC,GA-SC_647,0,100.46277776113791,-100.46277776113791
29046,SC,GA-SC,GA-SC_958,0,173.69204433020772,-173.69204433020772
29046,SC,GA-SC,GA-SC_957,0,173.69204433020772,-173.69204433020772
29070,SC,GA-SC,GA-SC_690,0,66.71591597787935,-66.71591597787935
29108,SC,GA-SC,GA-SC_503,0,83.21494846689666,-83.21494846689666
29102,SC,GA-SC,GA-SC_986,0,139.53563230753585,-139.53563230753585
29104,SC,GA-SC,GA-SC_958,0,161.26566387831818,-161.26566387831818
29104,SC,GA-SC,GA-SC_957,0,161.26566387831818,-161.26566387831818
29127,SC,GA-SC,GA-SC_525,0,81.75645076456897,-81.75645076456897
29127,SC,GA-SC,GA-SC_524,0,81.75645076456897,-81.75645076456897
29130,SC,GA-SC,GA-SC_691,0,135.4368191502045,-135.4368191502045
29052,SC,GA-SC,GA-SC_950,0,112.784115637209,-112.784115637209
29135,SC,GA-SC,GA-SC_958,0,99.58298516568765,-99.58298516568765
29135,SC,GA-SC,GA-SC_957,0,99.58298516568765,-99.58298516568765
29073,SC,GA-SC,GA-SC_692,0,79.54623320795194,-79.54623320795194
29054,SC,GA-SC,GA-SC_691,0,73.98730224229385,-73.98730224229385
29129,SC,GA-SC,GA-SC_663,0,42.96485118302888,-42.96485118302888
29078,SC,GA-SC,GA-SC_692,0,138.4276955275697,-138.4276955275697
29105,SC,GA-SC,GA-SC_690,0,49.32261693517567,-49.32261693517567
29055,SC,GA-SC,GA-SC_524,0,152.33888516055742,-152.33888516055742
29133,SC,GA-SC,GA-SC_986,0,74.41835404174843,-74.41835404174843
29079,SC,GA-SC,GA-SC_692,0,190.39241020388388,-190.39241020388388
29080,SC,GA-SC,GA-SC_958,0,171.77426043710864,-171.77426043710864
29080,SC,GA-SC,GA-SC_957,0,171.77426043710864,-171.77426043710864
29058,SC,GA-SC,GA-SC_647,0,164.03658882636662,-164.03658882636662
29081,SC,GA-SC,GA-SC_986,0,42.68386120735183,-42.68386120735183
29112,SC,GA-SC,GA-SC_860,0,76.91136188091718,-76.91136188091718
29112,SC,GA-SC,GA-SC_859,0,76.91136188091718,-76.91136188091718
29138,SC,GA-SC,GA-SC_524,0,54.55183620168571,-54.55183620168571
29061,SC,GA-SC,GA-SC_692,0,110.46940094287756,-110.46940094287756
29065,SC,GA-SC,GA-SC_525,0,106.48655176893917,-106.48655176893917
29065,SC,GA-SC,GA-SC_524,0,106.48655176893917,-106.48655176893917
29069,SC,GA-SC,GA-SC_958,0,183.8193139216737,-183.8193139216737
29069,SC,GA-SC,GA-SC_957,0,183.8193139216737,-183.8193139216737
29123,SC,GA-SC,GA-SC_692,0,70.22146199178952,-70.22146199178952
29117,SC,GA-SC,GA-SC_958,0,80.64873001800576,-80.64873001800576
29117,SC,GA-SC,GA-SC_957,0,80.64873001800576,-80.64873001800576
29074,SC,GA-SC,GA-SC_690,0,150.2988289782192,-150.2988289782192
29145,SC,GA-SC,GA-SC_503,0,67.13448411666324,-67.13448411666324
29045,SC,GA-SC,GA-SC_692,0,130.14038595836712,-130.14038595836712
29118,SC,GA-SC,GA-SC_958,0,83.2049750685773,-83.2049750685773
29118,SC,GA-SC,GA-SC_957,0,83.2049750685773,-83.2049750685773
29316,SC,GA-SC,GA-SC_002,0,101.66532682556908,-101.66532682556908
29164,SC,GA-SC,GA-SC_692,0,50.984382154151135,-50.984382154151135
29166,SC,GA-SC,GA-SC_647,0,48.5757536401072,-48.5757536401072
29210,SC,GA-SC,GA-SC_692,0,99.7323882283092,-99.7323882283092
29148,SC,GA-SC,GA-SC_986,0,121.5228412650685,-121.5228412650685
29168,SC,GA-SC,GA-SC_958,0,127.92063490730808,-127.92063490730808
29168,SC,GA-SC,GA-SC_957,0,127.92063490730808,-127.92063490730808
29169,SC,GA-SC,GA-SC_692,0,96.86283418494708,-96.86283418494708
29203,SC,GA-SC,GA-SC_692,0,108.34392398810763,-108.34392398810763
29229,SC,GA-SC,GA-SC_692,0,121.90156570046123,-121.90156570046123
29170,SC,GA-SC,GA-SC_692,0,89.47390644218687,-89.47390644218687
29223,SC,GA-SC,GA-SC_692,0,116.11826572357786,-116.11826572357786
29225,SC,GA-SC,GA-SC_692,0,101.68408767379456,-101.68408767379456
29172,SC,GA-SC,GA-SC_692,0,92.8829466738172,-92.8829466738172
29175,SC,GA-SC,GA-SC_691,0,163.23290103845503,-163.23290103845503
29150,SC,GA-SC,GA-SC_958,0,142.66624511779338,-142.66624511779338
29150,SC,GA-SC,GA-SC_957,0,142.66624511779338,-142.66624511779338
29152,SC,GA-SC,GA-SC_958,0,142.91083464691727,-142.91083464691727
29152,SC,GA-SC,GA-SC_957,0,142.91083464691727,-142.91083464691727
29301,SC,GA-SC,GA-SC_247,0,93.75184200614036,-93.75184200614036
29153,SC,GA-SC,GA-SC_958,0,152.69140841082444,-152.69140841082444
29153,SC,GA-SC,GA-SC_957,0,152.69140841082444,-152.69140841082444
29180,SC,GA-SC,GA-SC_647,0,124.78929553458576,-124.78929553458576
29207,SC,GA-SC,GA-SC_692,0,118.9413247864233,-118.9413247864233
29208,SC,GA-SC,GA-SC_692,0,102.06417563793173,-102.06417563793173
29154,SC,GA-SC,GA-SC_958,0,135.32756318900738,-135.32756318900738
29154,SC,GA-SC,GA-SC_957,0,135.32756318900738,-135.32756318900738
29201,SC,GA-SC,GA-SC_692,0,101.0699808844334,-101.0699808844334
29209,SC,GA-SC,GA-SC_692,0,103.38373611168012,-103.38373611168012
29160,SC,GA-SC,GA-SC_701,0,87.14045108050028,-87.14045108050028
29161,SC,GA-SC,GA-SC_958,0,188.2359294818877,-188.2359294818877
29161,SC,GA-SC,GA-SC_957,0,188.2359294818877,-188.2359294818877
29306,SC,GA-SC,GA-SC_247,0,98.27211484448227,-98.27211484448227
29329,SC,GA-SC,GA-SC_247,0,110.5825090058618,-110.5825090058618
29332,SC,GA-SC,GA-SC_495,0,60.7670297700501,-60.7670297700501
29384,SC,GA-SC,GA-SC_370,0,57.50780051220058,-57.50780051220058
29356,SC,GA-SC,GA-SC_002,0,77.55761933404605,-77.55761933404605
29365,SC,GA-SC,GA-SC_002,0,84.16310266683328,-84.16310266683328
29376,SC,GA-SC,GA-SC_247,0,92.02321654296736,-92.02321654296736
29377,SC,GA-SC,GA-SC_247,0,87.28148156768587,-87.28148156768587
29378,SC,GA-SC,GA-SC_247,0,99.07020233719142,-99.07020233719142
29331,SC,GA-SC,GA-SC_303,0,91.30104417512344,-91.30104417512344
29333,SC,GA-SC,GA-SC_247,0,103.66871468212832,-103.66871468212832
29334,SC,GA-SC,GA-SC_247,0,83.43991390907625,-83.43991390907625
29335,SC,GA-SC,GA-SC_303,0,88.6584050664371,-88.6584050664371
29414,SC,GA-SC,GA-SC_1479,0,109.28129096662786,-109.28129096662786
29426,SC,GA-SC,GA-SC_1479,0,84.57246651853656,-84.57246651853656
29429,SC,GA-SC,GA-SC_1640,0,150.4912688657773,-150.4912688657773
29429,SC,GA-SC,GA-SC_1639,0,150.4912688657773,-150.4912688657773
29420,SC,GA-SC,GA-SC_1479,0,114.04389102771624,-114.04389102771624
29338,SC,GA-SC,GA-SC_002,0,100.45903245567318,-100.45903245567318
29364,SC,GA-SC,GA-SC_303,0,130.75491138622593,-130.75491138622593
29388,SC,GA-SC,GA-SC_247,0,81.8139273381213,-81.8139273381213
29403,SC,GA-SC,GA-SC_1640,0,118.58783660960802,-118.58783660960802
29403,SC,GA-SC,GA-SC_1639,0,118.58783660960802,-118.58783660960802
29418,SC,GA-SC,GA-SC_1479,0,114.91979233042068,-114.91979233042068
29368,SC,GA-SC,GA-SC_002,0,112.24040522083956,-112.24040522083956
29401,SC,GA-SC,GA-SC_1640,0,117.33348666251288,-117.33348666251288
29401,SC,GA-SC,GA-SC_1639,0,117.33348666251288,-117.33348666251288
29424,SC,GA-SC,GA-SC_1640,0,117.6080925905606,-117.6080925905606
29424,SC,GA-SC,GA-SC_1639,0,117.6080925905606,-117.6080925905606
29369,SC,GA-SC,GA-SC_247,0,88.83097131221065,-88.83097131221065
29341,SC,GA-SC,GA-SC_002,0,126.08492353343878,-126.08492353343878
29373,SC,GA-SC,GA-SC_247,0,114.18236154374104,-114.18236154374104
29346,SC,GA-SC,GA-SC_247,0,107.88160731319972,-107.88160731319972
29375,SC,GA-SC,GA-SC_247,0,81.50565973039777,-81.50565973039777
29321,SC,GA-SC,GA-SC_303,0,104.67678959658532,-104.67678959658532
29406,SC,GA-SC,GA-SC_1479,0,119.86936713305876,-119.86936713305876
29439,SC,GA-SC,GA-SC_1640,0,109.16633268591391,-109.16633268591391
29439,SC,GA-SC,GA-SC_1639,0,109.16633268591391,-109.16633268591391
29434,SC,GA-SC,GA-SC_1479,0,145.92641541169192,-145.92641541169192
29432,SC,GA-SC,GA-SC_986,0,67.47173868125795,-67.47173868125795
29435,SC,GA-SC,GA-SC_1477,0,86.30310480307044,-86.30310480307044
29322,SC,GA-SC,GA-SC_002,0,88.66266448423082,-88.66266448423082
29349,SC,GA-SC,GA-SC_002,0,93.56511207494778,-93.56511207494778
29351,SC,GA-SC,GA-SC_495,0,82.04303047558032,-82.04303047558032
29353,SC,GA-SC,GA-SC_247,0,117.13046384118132,-117.13046384118132
29407,SC,GA-SC,GA-SC_1640,0,114.87193771556596,-114.87193771556596
29407,SC,GA-SC,GA-SC_1639,0,114.87193771556596,-114.87193771556596
29324,SC,GA-SC,GA-SC_247,0,111.29776894219556,-111.29776894219556
29409,SC,GA-SC,GA-SC_1640,0,117.06782000779104,-117.06782000779104
29409,SC,GA-SC,GA-SC_1639,0,117.06782000779104,-117.06782000779104
29436,SC,GA-SC,GA-SC_986,0,125.91057003343316,-125.91057003343316
29437,SC,GA-SC,GA-SC_1166,0,98.65166397508963,-98.65166397508963
29526,SC,GA-SC,GA-SC_986,0,251.6825124568831,-251.6825124568831
29501,SC,GA-SC,GA-SC_958,0,203.36943181125685,-203.36943181125685
29501,SC,GA-SC,GA-SC_957,0,203.36943181125685,-203.36943181125685
29461,SC,GA-SC,GA-SC_1477,0,135.10602067829905,-135.10602067829905
29485,SC,GA-SC,GA-SC_1479,0,106.96167960540598,-106.96167960540598
29483,SC,GA-SC,GA-SC_1477,0,109.1724023928158,-109.1724023928158
29505,SC,GA-SC,GA-SC_986,0,207.61085275646005,-207.61085275646005
29510,SC,GA-SC,GA-SC_986,0,181.09772121906812,-181.09772121906812
29440,SC,GA-SC,GA-SC_1479,0,200.80956086262745,-200.80956086262745
29464,SC,GA-SC,GA-SC_1640,0,125.58694795651122,-125.58694795651122
29464,SC,GA-SC,GA-SC_1639,0,125.58694795651122,-125.58694795651122
29511,SC,GA-SC,GA-SC_986,0,244.83984063483743,-244.83984063483743
29512,SC,GA-SC,GA-SC_692,0,241.12961956310852,-241.12961956310852
29519,SC,GA-SC,GA-SC_986,0,226.5499544143375,-226.5499544143375
29450,SC,GA-SC,GA-SC_1479,0,149.029545214611,-149.029545214611
29449,SC,GA-SC,GA-SC_1479,0,88.7014338427616,-88.7014338427616
29466,SC,GA-SC,GA-SC_1640,0,134.57854819357306,-134.57854819357306
29466,SC,GA-SC,GA-SC_1639,0,134.57854819357306,-134.57854819357306
29468,SC,GA-SC,GA-SC_986,0,139.79832126422858,-139.79832126422858
29520,SC,GA-SC,GA-SC_692,0,228.2690405927985,-228.2690405927985
29525,SC,GA-SC,GA-SC_958,0,250.66226603699852,-250.66226603699852
29525,SC,GA-SC,GA-SC_957,0,250.66226603699852,-250.66226603699852
29451,SC,GA-SC,GA-SC_1640,0,132.62874055606014,-132.62874055606014
29451,SC,GA-SC,GA-SC_1639,0,132.62874055606014,-132.62874055606014
29471,SC,GA-SC,GA-SC_986,0,78.80826921890178,-78.80826921890178
29488,SC,GA-SC,GA-SC_1477,0,67.76694660240938,-67.76694660240938
29452,SC,GA-SC,GA-SC_1479,0,71.92196244151222,-71.92196244151222
29472,SC,GA-SC,GA-SC_1477,0,104.00767050632444,-104.00767050632444
29477,SC,GA-SC,GA-SC_1166,0,87.1209193889127,-87.1209193889127
29475,SC,GA-SC,GA-SC_1167,0,57.93348490138945,-57.93348490138945
29475,SC,GA-SC,GA-SC_1166,0,57.93348490138945,-57.93348490138945
29493,SC,GA-SC,GA-SC_1166,0,58.68600656163423,-58.68600656163423
29455,SC,GA-SC,GA-SC_1640,0,100.0559026746402,-100.0559026746402
29455,SC,GA-SC,GA-SC_1639,0,100.0559026746402,-100.0559026746402
29479,SC,GA-SC,GA-SC_986,0,153.6369417435889,-153.6369417435889
29481,SC,GA-SC,GA-SC_986,0,64.96199089168829,-64.96199089168829
29482,SC,GA-SC,GA-SC_1640,0,123.14781305654051,-123.14781305654051
29482,SC,GA-SC,GA-SC_1639,0,123.14781305654051,-123.14781305654051
29634,SC,GA-SC,GA-SC_242,0,21.804643647888557,-21.804643647888557
29594,SC,GA-SC,GA-SC_692,0,252.26541614237016,-252.26541614237016
29724,SC,GA-SC,GA-SC_503,0,160.31241375489827,-160.31241375489827
29659,SC,GA-SC,GA-SC_322,0,8.200752522653083,-8.200752522653083
29665,SC,GA-SC,GA-SC_157,0,26.08308452412024,-26.08308452412024
29613,SC,GA-SC,GA-SC_003,0,60.20366059755165,-60.20366059755165
29667,SC,GA-SC,GA-SC_242,0,33.729306527365935,-33.729306527365935
29625,SC,GA-SC,GA-SC_242,0,14.07654481484862,-14.07654481484862
29680,SC,GA-SC,GA-SC_247,0,58.000585207054336,-58.000585207054336
29687,SC,GA-SC,GA-SC_002,0,69.70391028998942,-69.70391028998942
29732,SC,GA-SC,GA-SC_303,0,170.8331232120661,-170.8331232120661
29733,SC,GA-SC,GA-SC_502,0,171.9852252708976,-171.9852252708976
29741,SC,GA-SC,GA-SC_691,0,211.7804116205833,-211.7804116205833
29743,SC,GA-SC,GA-SC_247,0,146.56909795612836,-146.56909795612836
29574,SC,GA-SC,GA-SC_986,0,242.7108188094085,-242.7108188094085
29628,SC,GA-SC,GA-SC_358,0,6.958576121836876,-6.958576121836876
29689,SC,GA-SC,GA-SC_242,0,5.980510499649561,-5.980510499649561
29682,SC,GA-SC,GA-SC_017,0,26.57525170148573,-26.57525170148573
29683,SC,GA-SC,GA-SC_002,0,54.957919378237264,-54.957919378237264
29684,SC,GA-SC,GA-SC_293,0,7.512081284803577,-7.512081284803577
29527,SC,GA-SC,GA-SC_986,0,233.24704668267228,-233.24704668267228
29530,SC,GA-SC,GA-SC_986,0,195.1110426076004,-195.1110426076004
29576,SC,GA-SC,GA-SC_1477,0,233.5989800218481,-233.5989800218481
29630,SC,GA-SC,GA-SC_242,0,29.76511013540425,-29.76511013540425
29631,SC,GA-SC,GA-SC_242,0,23.077009194811737,-23.077009194811737
29635,SC,GA-SC,GA-SC_002,0,43.316373040442166,-43.316373040442166
29577,SC,GA-SC,GA-SC_986,0,251.1652412566007,-251.1652412566007
29640,SC,GA-SC,GA-SC_003,0,48.60337204834036,-48.60337204834036
29642,SC,GA-SC,GA-SC_242,0,44.02904605550163,-44.02904605550163
29690,SC,GA-SC,GA-SC_002,0,61.72752060026006,-61.72752060026006
29691,SC,GA-SC,GA-SC_036,0,15.75373791572838,-15.75373791572838
29536,SC,GA-SC,GA-SC_986,0,250.71421797963484,-250.71421797963484
29579,SC,GA-SC,GA-SC_986,0,252.5122735843892,-252.5122735843892
29645,SC,GA-SC,GA-SC_294,0,67.4090570544214,-67.4090570544214
29704,SC,GA-SC,GA-SC_503,0,170.4183938530093,-170.4183938530093
29702,SC,GA-SC,GA-SC_247,0,145.48906106677896,-145.48906106677896
29692,SC,GA-SC,GA-SC_305,0,50.93344754413376,-50.93344754413376
29540,SC,GA-SC,GA-SC_958,0,215.6209347059322,-215.6209347059322
29540,SC,GA-SC,GA-SC_957,0,215.6209347059322,-215.6209347059322
29543,SC,GA-SC,GA-SC_986,0,249.8597646789324,-249.8597646789324
29545,SC,GA-SC,GA-SC_986,0,266.0273965807629,-266.0273965807629
29546,SC,GA-SC,GA-SC_986,0,220.78192081490997,-220.78192081490997
29580,SC,GA-SC,GA-SC_986,0,192.65919156195648,-192.65919156195648
29696,SC,GA-SC,GA-SC_017,0,20.26574607398394,-20.26574607398394
29646,SC,GA-SC,GA-SC_476,0,38.4676533644484,-38.4676533644484
29646,SC,GA-SC,GA-SC_477,0,38.4676533644484,-38.4676533644484
29650,SC,GA-SC,GA-SC_247,0,73.71230768381659,-73.71230768381659
29706,SC,GA-SC,GA-SC_502,0,141.63669112181503,-141.63669112181503
29707,SC,GA-SC,GA-SC_502,0,186.46439922198613,-186.46439922198613
29550,SC,GA-SC,GA-SC_692,0,199.1030206756845,-199.1030206756845
29582,SC,GA-SC,GA-SC_986,0,277.2894656305418,-277.2894656305418
29583,SC,GA-SC,GA-SC_986,0,207.41513332715132,-207.41513332715132
29584,SC,GA-SC,GA-SC_692,0,211.98547842635077,-211.98547842635077
29651,SC,GA-SC,GA-SC_002,0,79.10667633490829,-79.10667633490829
29708,SC,GA-SC,GA-SC_303,0,182.31527135287055,-182.31527135287055
29554,SC,GA-SC,GA-SC_986,0,209.19180153555524,-209.19180153555524
29596,SC,GA-SC,GA-SC_692,0,238.8021996458713,-238.8021996458713
29588,SC,GA-SC,GA-SC_986,0,239.7073713518368,-239.7073713518368
29658,SC,GA-SC,GA-SC_076,0,1.8852018613303485,-1.8852018613303485
29666,SC,GA-SC,GA-SC_502,0,45.6544863251024,-45.6544863251024
29654,SC,GA-SC,GA-SC_303,0,41.4841898146631,-41.4841898146631
29709,SC,GA-SC,GA-SC_692,0,218.5258062986031,-218.5258062986031
29710,SC,GA-SC,GA-SC_247,0,165.4468290546085,-165.4468290546085
29712,SC,GA-SC,GA-SC_503,0,163.69184826444652,-163.69184826444652
29590,SC,GA-SC,GA-SC_986,0,164.05239487583958,-164.05239487583958
29591,SC,GA-SC,GA-SC_986,0,190.72092854645575,-190.72092854645575
29592,SC,GA-SC,GA-SC_986,0,232.9525861402348,-232.9525861402348
29655,SC,GA-SC,GA-SC_306,0,9.538540650165658,-9.538540650165658
29657,SC,GA-SC,GA-SC_242,0,36.722083038290734,-36.722083038290734
29718,SC,GA-SC,GA-SC_691,0,194.2307601671928,-194.2307601671928
29560,SC,GA-SC,GA-SC_986,0,185.6910499536034,-185.6910499536034
29563,SC,GA-SC,GA-SC_986,0,258.6356271528431,-258.6356271528431
29570,SC,GA-SC,GA-SC_692,0,255.4377231244013,-255.4377231244013
29661,SC,GA-SC,GA-SC_002,0,51.34732107884576,-51.34732107884576
29664,SC,GA-SC,GA-SC_036,0,4.366792281055433,-4.366792281055433
29728,SC,GA-SC,GA-SC_691,0,201.70726164913887,-201.70726164913887
29745,SC,GA-SC,GA-SC_247,0,161.02658927255337,-161.02658927255337
29730,SC,GA-SC,GA-SC_502,0,168.51893933069871,-168.51893933069871
29565,SC,GA-SC,GA-SC_986,0,237.04997064885956,-237.04997064885956
29607,SC,GA-SC,GA-SC_247,0,62.18789169174628,-62.18789169174628
29611,SC,GA-SC,GA-SC_242,0,55.21358522050037,-55.21358522050037
29670,SC,GA-SC,GA-SC_242,0,23.3165047619015,-23.3165047619015
29726,SC,GA-SC,GA-SC_501,0,152.88404161826338,-152.88404161826338
29566,SC,GA-SC,GA-SC_986,0,279.15363343558647,-279.15363343558647
29568,SC,GA-SC,GA-SC_986,0,271.9398484071059,-271.9398484071059
29609,SC,GA-SC,GA-SC_003,0,64.81217494389792,-64.81217494389792
29681,SC,GA-SC,GA-SC_247,0,67.76893300799496,-67.76893300799496
29671,SC,GA-SC,GA-SC_003,0,34.65574964841302,-34.65574964841302
29569,SC,GA-SC,GA-SC_986,0,264.7363353200077,-264.7363353200077
29614,SC,GA-SC,GA-SC_242,0,64.82031685370288,-64.82031685370288
29673,SC,GA-SC,GA-SC_247,0,47.12563266946872,-47.12563266946872
29615,SC,GA-SC,GA-SC_247,0,68.05913576055937,-68.05913576055937
29572,SC,GA-SC,GA-SC_986,0,263.4129236549262,-263.4129236549262
29626,SC,GA-SC,GA-SC_252,0,8.886991704315983,-8.886991704315983
29621,SC,GA-SC,GA-SC_248,0,23.974746807887605,-23.974746807887605
29832,SC,GA-SC,GA-SC_647,0,37.86132112990634,-37.86132112990634
29831,SC,GA-SC,GA-SC_797,0,3.0868455353790853,-3.0868455353790853
29915,SC,GA-SC,GA-SC_1632,0,8.254928730420197,-8.254928730420197
29916,SC,GA-SC,GA-SC_1477,0,34.88112767070123,-34.88112767070123
29834,SC,GA-SC,GA-SC_692,0,9.884083227202424,-9.884083227202424
29851,SC,GA-SC,GA-SC_692,0,11.513428199824142,-11.513428199824142
29921,SC,GA-SC,GA-SC_1467,0,17.254576975962262,-17.254576975962262
29856,SC,GA-SC,GA-SC_797,0,36.67882929431544,-36.67882929431544
29860,SC,GA-SC,GA-SC_647,0,7.924199192801215,-7.924199192801215
29907,SC,GA-SC,GA-SC_1638,0,50.97513583830354,-50.97513583830354
29907,SC,GA-SC,GA-SC_1637,0,50.97513583830354,-50.97513583830354
29906,SC,GA-SC,GA-SC_1492,0,37.19540146620166,-37.19540146620166
29922,SC,GA-SC,GA-SC_1467,0,4.072320817718454,-4.072320817718454
29923,SC,GA-SC,GA-SC_1187,0,17.028289000112444,-17.028289000112444
29924,SC,GA-SC,GA-SC_1167,0,29.57104104658868,-29.57104104658868
29924,SC,GA-SC,GA-SC_1166,0,29.57104104658868,-29.57104104658868
29836,SC,GA-SC,GA-SC_950,0,6.151787146103469,-6.151787146103469
29840,SC,GA-SC,GA-SC_386,0,4.441390579216493,-4.441390579216493
29805,SC,GA-SC,GA-SC_692,0,35.81680223207754,-35.81680223207754
29899,SC,GA-SC,GA-SC_495,0,13.706040965734772,-13.706040965734772
29928,SC,GA-SC,GA-SC_1638,0,16.036194863283885,-16.036194863283885
29928,SC,GA-SC,GA-SC_1637,0,16.036194863283885,-16.036194863283885
29929,SC,GA-SC,GA-SC_1167,0,45.93307204674455,-45.93307204674455
29929,SC,GA-SC,GA-SC_1166,0,45.93307204674455,-45.93307204674455
29935,SC,GA-SC,GA-SC_1637,0,40.59109953972519,-40.59109953972519
29935,SC,GA-SC,GA-SC_1636,0,40.59109953972519,-40.59109953972519
29926,SC,GA-SC,GA-SC_1638,0,24.10564593203404,-24.10564593203404
29926,SC,GA-SC,GA-SC_1637,0,24.10564593203404,-24.10564593203404
29927,SC,GA-SC,GA-SC_1493,0,7.775462327081286,-7.775462327081286
29809,SC,GA-SC,GA-SC_797,0,19.095929031229154,-19.095929031229154
29934,SC,GA-SC,GA-SC_1477,0,14.297298254990547,-14.297298254990547
29810,SC,GA-SC,GA-SC_996,0,10.350164727609696,-10.350164727609696
29821,SC,GA-SC,GA-SC_615,0,5.108791225790621,-5.108791225790621
29821,SC,GA-SC,GA-SC_616,0,5.108791225790621,-5.108791225790621
29829,SC,GA-SC,GA-SC_689,0,14.158351405928542,-14.158351405928542
29829,SC,GA-SC,GA-SC_688,0,14.158351405928542,-14.158351405928542
29902,SC,GA-SC,GA-SC_1637,0,38.84809006833131,-38.84809006833131
29904,SC,GA-SC,GA-SC_1492,0,41.07910536799445,-41.07910536799445
29844,SC,GA-SC,GA-SC_524,0,4.715896743474834,-4.715896743474834
29812,SC,GA-SC,GA-SC_950,0,23.62047082172122,-23.62047082172122
29936,SC,GA-SC,GA-SC_1479,0,20.63721836426011,-20.63721836426011
29939,SC,GA-SC,GA-SC_1467,0,13.89586278546216,-13.89586278546216
29940,SC,GA-SC,GA-SC_1479,0,48.56062005982077,-48.56062005982077
29845,SC,GA-SC,GA-SC_521,0,8.264170752625702,-8.264170752625702
29944,SC,GA-SC,GA-SC_1274,0,34.87824958862272,-34.87824958862272
29847,SC,GA-SC,GA-SC_647,0,23.676256728587568,-23.676256728587568
29819,SC,GA-SC,GA-SC_484,0,26.0440128759865,-26.0440128759865
29819,SC,GA-SC,GA-SC_483,0,26.0440128759865,-26.0440128759865
29945,SC,GA-SC,GA-SC_1479,0,43.15295395311898,-43.15295395311898
29826,SC,GA-SC,GA-SC_860,0,39.39966591968,-39.39966591968
29826,SC,GA-SC,GA-SC_859,0,39.39966591968,-39.39966591968
29827,SC,GA-SC,GA-SC_1081,0,21.83652213452176,-21.83652213452176
29828,SC,GA-SC,GA-SC_692,0,11.20554664978484,-11.20554664978484
29909,SC,GA-SC,GA-SC_1493,0,26.036308341330507,-26.036308341330507
29912,SC,GA-SC,GA-SC_1479,0,27.344554524137266,-27.344554524137266
29486,SC,GA-SC,GA-SC_1477,0,120.6314168658538,-120.6314168658538
