zcta,stab,border_dyad,S_i,dist_km,d_ic
36867,AL,AL-GA,1,2.26926051038522,2.26926051038522
36904,AL,AL-GA,1,294.29323410302067,294.29323410302067
36008,AL,AL-GA,1,134.86680215870373,134.86680215870373
36587,AL,AL-GA,1,311.12465261900195,311.12465261900195
36744,AL,AL-GA,1,224.76242412496677,224.76242412496677
36773,AL,AL-GA,1,215.40099167533427,215.40099167533427
36853,AL,AL-GA,1,54.66992300877615,54.66992300877615
36922,AL,AL-GA,1,283.8957209316656,283.8957209316656
35005,AL,AL-GA,1,151.9602898146835,151.9602898146835
35006,AL,AL-GA,1,173.3791924425842,173.3791924425842
35031,AL,AL-GA,1,101.127456126673,101.127456126673
35046,AL,AL-GA,1,123.27164882119,123.27164882119
35064,AL,AL-GA,1,147.08091195416347,147.08091195416347
35125,AL,AL-GA,1,87.51293816562618,87.51293816562618
35235,AL,AL-GA,1,119.85371960982383,119.85371960982383
35406,AL,AL-GA,1,199.82164499465978,199.82164499465978
35490,AL,AL-GA,1,181.89623627792895,181.89623627792895
35643,AL,AL-GA,1,148.97329140510544,148.97329140510544
35671,AL,AL-GA,1,126.15497828730733,126.15497828730733
35768,AL,AL-GA,1,48.09475698202068,48.09475698202068
35776,AL,AL-GA,1,62.767055805297815,62.767055805297815
35954,AL,AL-GA,1,57.37772787349411,57.37772787349411
36013,AL,AL-GA,1,88.00191140810603,88.00191140810603
36047,AL,AL-GA,1,132.4298441427675,132.4298441427675
36091,AL,AL-GA,1,124.79885181263548,124.79885181263548
36280,AL,AL-GA,1,9.461948049493756,9.461948049493756
36426,AL,AL-GA,1,186.84443276028935,186.84443276028935
36442,AL,AL-GA,1,120.05511172217649,120.05511172217649
36518,AL,AL-GA,1,298.06532213042385,298.06532213042385
36567,AL,AL-GA,1,242.0795943482202,242.0795943482202
36585,AL,AL-GA,1,276.0314579628366,276.0314579628366
36617,AL,AL-GA,1,289.40239428308365,289.40239428308365
36751,AL,AL-GA,1,226.85929545157728,226.85929545157728
36875,AL,AL-GA,1,14.536062273376116,14.536062273376116
35004,AL,AL-GA,1,105.86321219551502,105.86321219551502
35016,AL,AL-GA,1,92.80916636735866,92.80916636735866
35019,AL,AL-GA,1,105.18648260638389,105.18648260638389
35034,AL,AL-GA,1,190.3375955459149,190.3375955459149
35057,AL,AL-GA,1,137.65670222932218,137.65670222932218
35062,AL,AL-GA,1,151.9454900135877,151.9454900135877
35149,AL,AL-GA,1,86.69086839475482,86.69086839475482
35180,AL,AL-GA,1,133.04564257427504,133.04564257427504
35243,AL,AL-GA,1,131.45326218996124,131.45326218996124
35405,AL,AL-GA,1,211.64348034665142,211.64348034665142
35457,AL,AL-GA,1,228.13889151464912,228.13889151464912
35503,AL,AL-GA,1,172.61825984246545,172.61825984246545
35548,AL,AL-GA,1,210.61126580147024,210.61126580147024
35601,AL,AL-GA,1,132.31960539160815,132.31960539160815
35763,AL,AL-GA,1,83.4990118031097,83.4990118031097
35903,AL,AL-GA,1,40.25401555505046,40.25401555505046
35973,AL,AL-GA,1,7.359848674274656,7.359848674274656
35987,AL,AL-GA,1,76.90839074009664,76.90839074009664
36030,AL,AL-GA,1,161.61023107993373,161.61023107993373
36037,AL,AL-GA,1,139.6989944445603,139.6989944445603
36108,AL,AL-GA,1,126.20358352665464,126.20358352665464
36269,AL,AL-GA,1,2.602484600074482,2.602484600074482
36353,AL,AL-GA,1,27.534808884491493,27.534808884491493
36451,AL,AL-GA,1,251.57240699520375,251.57240699520375
36560,AL,AL-GA,1,279.66137915754337,279.66137915754337
36619,AL,AL-GA,1,301.4219643225692,301.4219643225692
36720,AL,AL-GA,1,210.20513602729585,210.20513602729585
36742,AL,AL-GA,1,242.74065248296782,242.74065248296782
36863,AL,AL-GA,1,6.324564296778875,6.324564296778875
36879,AL,AL-GA,1,37.09753820073142,37.09753820073142
35040,AL,AL-GA,1,137.02734560684095,137.02734560684095
35045,AL,AL-GA,1,137.49918093051318,137.49918093051318
35054,AL,AL-GA,1,92.63939682827777,92.63939682827777
35082,AL,AL-GA,1,83.50811732985571,83.50811732985571
35085,AL,AL-GA,1,139.9866928028353,139.9866928028353
35115,AL,AL-GA,1,151.91442217316134,151.91442217316134
35150,AL,AL-GA,1,91.17957022922306,91.17957022922306
35214,AL,AL-GA,1,142.5491099929737,142.5491099929737
35469,AL,AL-GA,1,237.10194547771712,237.10194547771712
35546,AL,AL-GA,1,201.51165839649178,201.51165839649178
35119,AL,AL-GA,1,131.1364269217111,131.1364269217111
35061,AL,AL-GA,1,149.54518774801713,149.54518774801713
35222,AL,AL-GA,1,132.52922982867793,132.52922982867793
35173,AL,AL-GA,1,111.31782862348983,111.31782862348983
35221,AL,AL-GA,1,145.70597555577567,145.70597555577567
35058,AL,AL-GA,1,115.39887021730975,115.39887021730975
35060,AL,AL-GA,1,146.23832279594833,146.23832279594833
35160,AL,AL-GA,1,74.6152780482211,74.6152780482211
35151,AL,AL-GA,1,103.83367754203279,103.83367754203279
35211,AL,AL-GA,1,143.05407430474745,143.05407430474745
35070,AL,AL-GA,1,120.8319307362672,120.8319307362672
35172,AL,AL-GA,1,119.80551238007209,119.80551238007209
35071,AL,AL-GA,1,135.68323307741025,135.68323307741025
35072,AL,AL-GA,1,76.14005606179435,76.14005606179435
35074,AL,AL-GA,1,170.72960243355396,170.72960243355396
35212,AL,AL-GA,1,130.49102707261127,130.49102707261127
35213,AL,AL-GA,1,130.3591439543994,130.3591439543994
35089,AL,AL-GA,1,80.18702407398571,80.18702407398571
35077,AL,AL-GA,1,128.52990156746253,128.52990156746253
35079,AL,AL-GA,1,122.93288194660614,122.93288194660614
35175,AL,AL-GA,1,91.7051253372763,91.7051253372763
35178,AL,AL-GA,1,100.90027602609504,100.90027602609504
35188,AL,AL-GA,1,175.96004143018305,175.96004143018305
35179,AL,AL-GA,1,135.71196996548855,135.71196996548855
35091,AL,AL-GA,1,129.29373159482194,129.29373159482194
35094,AL,AL-GA,1,113.62941043994346,113.62941043994346
35183,AL,AL-GA,1,104.82142372871421,104.82142372871421
35013,AL,AL-GA,1,102.42850078067087,102.42850078067087
35117,AL,AL-GA,1,141.20700470518574,141.20700470518574
35118,AL,AL-GA,1,157.8552456610721,157.8552456610721
35096,AL,AL-GA,1,70.58154648874265,70.58154648874265
35098,AL,AL-GA,1,145.7387780926506,145.7387780926506
35184,AL,AL-GA,1,174.24815530421984,174.24815530421984
35215,AL,AL-GA,1,124.18543033376488,124.18543033376488
35114,AL,AL-GA,1,147.29823150906782,147.29823150906782
35186,AL,AL-GA,1,114.458347727225,114.458347727225
35120,AL,AL-GA,1,98.07498383606583,98.07498383606583
35130,AL,AL-GA,1,163.39629301938666,163.39629301938666
35203,AL,AL-GA,1,136.2798572459459,136.2798572459459
35216,AL,AL-GA,1,136.14619311386005,136.14619311386005
35032,AL,AL-GA,1,97.90550015320979,97.90550015320979
35121,AL,AL-GA,1,95.93570610929478,95.93570610929478
35124,AL,AL-GA,1,135.90979587243856,135.90979587243856
35036,AL,AL-GA,1,143.59331525163094,143.59331525163094
35205,AL,AL-GA,1,136.56537546639566,136.56537546639566
38852,AL,AL-GA,1,237.0920380201254,237.0920380201254
35126,AL,AL-GA,1,118.02841549098082,118.02841549098082
35143,AL,AL-GA,1,121.2759658166181,121.2759658166181
35042,AL,AL-GA,1,176.53896363606705,176.53896363606705
35044,AL,AL-GA,1,100.46621893863698,100.46621893863698
35131,AL,AL-GA,1,77.04442369947361,77.04442369947361
35135,AL,AL-GA,1,78.8722964067477,78.8722964067477
35207,AL,AL-GA,1,136.42227199458333,136.42227199458333
35052,AL,AL-GA,1,98.30717826356353,98.30717826356353
35148,AL,AL-GA,1,152.9870282284457,152.9870282284457
35208,AL,AL-GA,1,142.9624380747718,142.9624380747718
35209,AL,AL-GA,1,137.41504809109955,137.41504809109955
35218,AL,AL-GA,1,144.1025659456849,144.1025659456849
35055,AL,AL-GA,1,119.37995576009065,119.37995576009065
35544,AL,AL-GA,1,237.07053852034272,237.07053852034272
35504,AL,AL-GA,1,161.3057086618722,161.3057086618722
35462,AL,AL-GA,1,251.17425726544593,251.17425726544593
35242,AL,AL-GA,1,125.46466872132177,125.46466872132177
35441,AL,AL-GA,1,233.50270061030878,233.50270061030878
35466,AL,AL-GA,1,241.99847243246757,241.99847243246757
35470,AL,AL-GA,1,273.21043378043896,273.21043378043896
35228,AL,AL-GA,1,147.6422303438904,147.6422303438904
35229,AL,AL-GA,1,135.87140237650746,135.87140237650746
35473,AL,AL-GA,1,211.6459913694824,211.6459913694824
35254,AL,AL-GA,1,140.2586411119486,140.2586411119486
35233,AL,AL-GA,1,135.67185483595281,135.67185483595281
35442,AL,AL-GA,1,272.23126502673824,272.23126502673824
35443,AL,AL-GA,1,261.7004152938931,261.7004152938931
35501,AL,AL-GA,1,174.32511889471834,174.32511889471834
35476,AL,AL-GA,1,214.37512211616362,214.37512211616362
35475,AL,AL-GA,1,208.5008074006796,208.5008074006796
35401,AL,AL-GA,1,216.38293511440395,216.38293511440395
35404,AL,AL-GA,1,203.82759196793893,203.82759196793893
35446,AL,AL-GA,1,227.68145625044372,227.68145625044372
35447,AL,AL-GA,1,264.00711716040985,264.00711716040985
35477,AL,AL-GA,1,276.98685786336165,276.98685786336165
35234,AL,AL-GA,1,135.2789417458757,135.2789417458757
35452,AL,AL-GA,1,220.5565223337058,220.5565223337058
35456,AL,AL-GA,1,202.40653473690156,202.40653473690156
35224,AL,AL-GA,1,148.32168053722583,148.32168053722583
35226,AL,AL-GA,1,141.74427080966393,141.74427080966393
35464,AL,AL-GA,1,272.7436345374305,272.7436345374305
35459,AL,AL-GA,1,286.84318658815295,286.84318658815295
35460,AL,AL-GA,1,278.751662157985,278.751662157985
35461,AL,AL-GA,1,265.6010875536689,265.6010875536689
35620,AL,AL-GA,1,125.6423903223097,125.6423903223097
35613,AL,AL-GA,1,116.9370718222445,116.9370718222445
35564,AL,AL-GA,1,214.40981924345638,214.40981924345638
35540,AL,AL-GA,1,155.8612961605542,155.8612961605542
35541,AL,AL-GA,1,158.80013658215054,158.80013658215054
35542,AL,AL-GA,1,211.5239848603088,211.5239848603088
35614,AL,AL-GA,1,134.71179476656832,134.71179476656832
35545,AL,AL-GA,1,235.48434117167443,235.48434117167443
35565,AL,AL-GA,1,189.76805755560326,189.76805755560326
35615,AL,AL-GA,1,119.41761281158897,119.41761281158897
35571,AL,AL-GA,1,221.6579477226332,221.6579477226332
35594,AL,AL-GA,1,216.194113641498,216.194113641498
35572,AL,AL-GA,1,166.3072126606209,166.3072126606209
35576,AL,AL-GA,1,254.86309802109722,254.86309802109722
35549,AL,AL-GA,1,197.10990801101536,197.10990801101536
35550,AL,AL-GA,1,164.10430082099816,164.10430082099816
35552,AL,AL-GA,1,245.36898325789912,245.36898325789912
35603,AL,AL-GA,1,130.03268314821037,130.03268314821037
35618,AL,AL-GA,1,158.2765335845841,158.2765335845841
35553,AL,AL-GA,1,176.50592913555354,176.50592913555354
35574,AL,AL-GA,1,239.4152127446744,239.4152127446744
35575,AL,AL-GA,1,195.22945929769455,195.22945929769455
35577,AL,AL-GA,1,196.207594608625,196.207594608625
35610,AL,AL-GA,1,147.81767019608054,147.81767019608054
35578,AL,AL-GA,1,186.5578578036638,186.5578578036638
35622,AL,AL-GA,1,127.56623334423658,127.56623334423658
35554,AL,AL-GA,1,205.4188308858716,205.4188308858716
35582,AL,AL-GA,1,232.1576936435895,232.1576936435895
35584,AL,AL-GA,1,155.43632719318805,155.43632719318805
35630,AL,AL-GA,1,187.0937468737932,187.0937468737932
35555,AL,AL-GA,1,225.1398036417066,225.1398036417066
35559,AL,AL-GA,1,212.27361516644578,212.27361516644578
35586,AL,AL-GA,1,249.41576672875337,249.41576672875337
35593,AL,AL-GA,1,232.87038697838608,232.87038697838608
35619,AL,AL-GA,1,149.17088564140687,149.17088564140687
35633,AL,AL-GA,1,198.9007360981366,198.9007360981366
35672,AL,AL-GA,1,167.22965322070976,167.22965322070976
35645,AL,AL-GA,1,171.35119499004358,171.35119499004358
35756,AL,AL-GA,1,114.87317102344305,114.87317102344305
35757,AL,AL-GA,1,105.3769690137705,105.3769690137705
35802,AL,AL-GA,1,90.39297752253651,90.39297752253651
35646,AL,AL-GA,1,178.03429679330858,178.03429679330858
35647,AL,AL-GA,1,137.11857886447905,137.11857886447905
35673,AL,AL-GA,1,143.80035547432516,143.80035547432516
35648,AL,AL-GA,1,160.7544559846824,160.7544559846824
35760,AL,AL-GA,1,77.55535797260289,77.55535797260289
35761,AL,AL-GA,1,73.32570525378445,73.32570525378445
35803,AL,AL-GA,1,89.60480233226198,89.60480233226198
35677,AL,AL-GA,1,219.1620473213983,219.1620473213983
35739,AL,AL-GA,1,107.75157004805966,107.75157004805966
35759,AL,AL-GA,1,86.81651516303506,86.81651516303506
35805,AL,AL-GA,1,95.78936772941051,95.78936772941051
35674,AL,AL-GA,1,198.61732872910562,198.61732872910562
35650,AL,AL-GA,1,161.8698171321244,161.8698171321244
35740,AL,AL-GA,1,14.291491961553408,14.291491961553408
35652,AL,AL-GA,1,155.36724320951507,155.36724320951507
35764,AL,AL-GA,1,67.7639603601138,67.7639603601138
35765,AL,AL-GA,1,24.60360538668391,24.60360538668391
35806,AL,AL-GA,1,100.23480351921641,100.23480351921641
35745,AL,AL-GA,1,54.09490986448254,54.09490986448254
35746,AL,AL-GA,1,37.792717083719744,37.792717083719744
35653,AL,AL-GA,1,211.01288827451822,211.01288827451822
35747,AL,AL-GA,1,71.59576498178328,71.59576498178328
35769,AL,AL-GA,1,50.81900130180102,50.81900130180102
35772,AL,AL-GA,1,26.612727418668726,26.612727418668726
35810,AL,AL-GA,1,92.37378460290496,92.37378460290496
35771,AL,AL-GA,1,43.27952383326132,43.27952383326132
35752,AL,AL-GA,1,34.82280295008143,34.82280295008143
35758,AL,AL-GA,1,106.90450113547195,106.90450113547195
35749,AL,AL-GA,1,105.84023760112906,105.84023760112906
35750,AL,AL-GA,1,89.7066126125852,89.7066126125852
35751,AL,AL-GA,1,63.23936160484092,63.23936160484092
35670,AL,AL-GA,1,109.76771763905349,109.76771763905349
35811,AL,AL-GA,1,83.57368190686408,83.57368190686408
35634,AL,AL-GA,1,181.47416499157683,181.47416499157683
35773,AL,AL-GA,1,100.84224001176898,100.84224001176898
35906,AL,AL-GA,1,63.16326366777294,63.16326366777294
35816,AL,AL-GA,1,95.93711463200366,95.93711463200366
35775,AL,AL-GA,1,105.5670817416778,105.5670817416778
35824,AL,AL-GA,1,108.63877277076287,108.63877277076287
35896,AL,AL-GA,1,97.68888222419145,97.68888222419145
35649,AL,AL-GA,1,120.54148010752631,120.54148010752631
35640,AL,AL-GA,1,129.89010719916618,129.89010719916618
36079,AL,AL-GA,1,82.07042697008254,82.07042697008254
36067,AL,AL-GA,1,135.0280825828724,135.0280825828724
35959,AL,AL-GA,1,13.801111121076907,13.801111121076907
36009,AL,AL-GA,1,112.01803518316909,112.01803518316909
36016,AL,AL-GA,1,26.740437357720026,26.740437357720026
36071,AL,AL-GA,1,118.81940716446717,118.81940716446717
35905,AL,AL-GA,1,45.6921593736367,45.6921593736367
36017,AL,AL-GA,1,40.449403327641654,40.449403327641654
36020,AL,AL-GA,1,112.94246272021768,112.94246272021768
35907,AL,AL-GA,1,57.80449016512584,57.80449016512584
36025,AL,AL-GA,1,113.15485046095164,113.15485046095164
36078,AL,AL-GA,1,77.54130784829749,77.54130784829749
35971,AL,AL-GA,1,40.177171695922105,40.177171695922105
36026,AL,AL-GA,1,88.73549121564177,88.73549121564177
35951,AL,AL-GA,1,61.356482634509554,61.356482634509554
35962,AL,AL-GA,1,51.5882922497648,51.5882922497648
35963,AL,AL-GA,1,40.812915093505204,40.812915093505204
35966,AL,AL-GA,1,10.532509643552014,10.532509643552014
36041,AL,AL-GA,1,111.45478936248188,111.45478936248188
36034,AL,AL-GA,1,93.2090734431763,93.2090734431763
36046,AL,AL-GA,1,113.93679670132535,113.93679670132535
36027,AL,AL-GA,1,8.440325640538573,8.440325640538573
36028,AL,AL-GA,1,120.98030696522679,120.98030696522679
36029,AL,AL-GA,1,81.56831658933106,81.56831658933106
36031,AL,AL-GA,1,65.98918035651194,65.98918035651194
36032,AL,AL-GA,1,135.61237576376135,135.61237576376135
36081,AL,AL-GA,1,71.5342022892142,71.5342022892142
36082,AL,AL-GA,1,76.70363607302652,76.70363607302652
36083,AL,AL-GA,1,60.917856348674995,60.917856348674995
35952,AL,AL-GA,1,80.6692737365957,80.6692737365957
35967,AL,AL-GA,1,18.99227199856969,18.99227199856969
36033,AL,AL-GA,1,154.22142865637906,154.22142865637906
35953,AL,AL-GA,1,76.28091068876468,76.28091068876468
36038,AL,AL-GA,1,130.9210685713556,130.9210685713556
36039,AL,AL-GA,1,73.92856062118753,73.92856062118753
36089,AL,AL-GA,1,59.84159956605838,59.84159956605838
35972,AL,AL-GA,1,76.53608186777892,76.53608186777892
35974,AL,AL-GA,1,47.77974215444781,47.77974215444781
35975,AL,AL-GA,1,51.286864455731155,51.286864455731155
36040,AL,AL-GA,1,147.81503331067663,147.81503331067663
36051,AL,AL-GA,1,122.93063676299882,122.93063676299882
36048,AL,AL-GA,1,42.31825795823287,42.31825795823287
36093,AL,AL-GA,1,97.23166161987353,97.23166161987353
35961,AL,AL-GA,1,36.238477417598546,36.238477417598546
35976,AL,AL-GA,1,76.72573433804246,76.72573433804246
35978,AL,AL-GA,1,17.161797825754746,17.161797825754746
35979,AL,AL-GA,1,3.158023258652387,3.158023258652387
36111,AL,AL-GA,1,114.20178728843123,114.20178728843123
36112,AL,AL-GA,1,120.77611748331961,120.77611748331961
36104,AL,AL-GA,1,116.3452753143346,116.3452753143346
36049,AL,AL-GA,1,107.42929563377737,107.42929563377737
36106,AL,AL-GA,1,112.48016244040087,112.48016244040087
35957,AL,AL-GA,1,67.85445869926889,67.85445869926889
35980,AL,AL-GA,1,85.06061876960028,85.06061876960028
36052,AL,AL-GA,1,91.23836688676764,91.23836688676764
36053,AL,AL-GA,1,32.84361576523197,32.84361576523197
36054,AL,AL-GA,1,117.58180366355033,117.58180366355033
36107,AL,AL-GA,1,113.45572415845614,113.45572415845614
35984,AL,AL-GA,1,4.6429914759881115,4.6429914759881115
35986,AL,AL-GA,1,29.69628571410968,29.69628571410968
36069,AL,AL-GA,1,98.98950674447576,98.98950674447576
35958,AL,AL-GA,1,4.775285933175735,4.775285933175735
35988,AL,AL-GA,1,25.0316458257234,25.0316458257234
35989,AL,AL-GA,1,9.034521679558766,9.034521679558766
35990,AL,AL-GA,1,80.14228737667483,80.14228737667483
36003,AL,AL-GA,1,150.89885393523866,150.89885393523866
36277,AL,AL-GA,1,41.43015071863835,41.43015071863835
36279,AL,AL-GA,1,45.82691232551961,45.82691232551961
36313,AL,AL-GA,1,65.14864452812007,65.14864452812007
36401,AL,AL-GA,1,174.15396727512433,174.15396727512433
36203,AL,AL-GA,1,46.27865869301315,46.27865869301315
36314,AL,AL-GA,1,66.20222352959351,66.20222352959351
36316,AL,AL-GA,1,71.92107167036512,71.92107167036512
36317,AL,AL-GA,1,25.61532479939722,25.61532479939722
36420,AL,AL-GA,1,139.18938279259774,139.18938279259774
36205,AL,AL-GA,1,40.1023890908157,40.1023890908157
36255,AL,AL-GA,1,45.08826742773445,45.08826742773445
36319,AL,AL-GA,1,5.833595989096533,5.833595989096533
36206,AL,AL-GA,1,42.02992531091092,42.02992531091092
36207,AL,AL-GA,1,33.587108966399924,33.587108966399924
36301,AL,AL-GA,1,28.49098136453132,28.49098136453132
36251,AL,AL-GA,1,55.728613584375026,55.728613584375026
36330,AL,AL-GA,1,70.65717605985338,70.65717605985338
36421,AL,AL-GA,1,132.40629435147883,132.40629435147883
36425,AL,AL-GA,1,193.86037517693615,193.86037517693615
36258,AL,AL-GA,1,37.540939948050095,37.540939948050095
36260,AL,AL-GA,1,61.3886844590276,61.3886844590276
36262,AL,AL-GA,1,9.204173109081585,9.204173109081585
36263,AL,AL-GA,1,5.352142238532749,5.352142238532749
36303,AL,AL-GA,1,26.37816130359968,26.37816130359968
36268,AL,AL-GA,1,57.65788880294685,57.65788880294685
36340,AL,AL-GA,1,75.98508000805622,75.98508000805622
36345,AL,AL-GA,1,20.655880537036612,20.655880537036612
36360,AL,AL-GA,1,50.935073616845486,50.935073616845486
36305,AL,AL-GA,1,37.03490558180382,37.03490558180382
36264,AL,AL-GA,1,19.269660979236715,19.269660979236715
36265,AL,AL-GA,1,37.24904010598053,37.24904010598053
36266,AL,AL-GA,1,43.00008666077199,43.00008666077199
36343,AL,AL-GA,1,8.743661974640377,8.743661974640377
36344,AL,AL-GA,1,57.98787461184048,57.98787461184048
36432,AL,AL-GA,1,182.57956716909203,182.57956716909203
36435,AL,AL-GA,1,218.01568994349194,218.01568994349194
36436,AL,AL-GA,1,237.6046443623348,237.6046443623348
36267,AL,AL-GA,1,63.78275870595405,63.78275870595405
36350,AL,AL-GA,1,36.98361067251173,36.98361067251173
36351,AL,AL-GA,1,76.57629650634905,76.57629650634905
36352,AL,AL-GA,1,47.6675515022264,47.6675515022264
36439,AL,AL-GA,1,212.01654381594705,212.01654381594705
36467,AL,AL-GA,1,108.28723966741364,108.28723966741364
36312,AL,AL-GA,1,12.638199836333639,12.638199836333639
36321,AL,AL-GA,1,18.345760375314477,18.345760375314477
36471,AL,AL-GA,1,197.71588249159657,197.71588249159657
36444,AL,AL-GA,1,219.65792536711885,219.65792536711885
36445,AL,AL-GA,1,221.30039544690942,221.30039544690942
36115,AL,AL-GA,1,109.85497800766368,109.85497800766368
36116,AL,AL-GA,1,109.5225830187321,109.5225830187321
36271,AL,AL-GA,1,59.2584324605606,59.2584324605606
36446,AL,AL-GA,1,243.48473459263903,243.48473459263903
36272,AL,AL-GA,1,18.98044713082228,18.98044713082228
36362,AL,AL-GA,1,55.205560369831154,55.205560369831154
36453,AL,AL-GA,1,98.42853100453482,98.42853100453482
36454,AL,AL-GA,1,198.108946699653,198.108946699653
36455,AL,AL-GA,1,120.04130366417726,120.04130366417726
36113,AL,AL-GA,1,119.17152741468645,119.17152741468645
36370,AL,AL-GA,1,6.56469228343826,6.56469228343826
36371,AL,AL-GA,1,41.34277513485307,41.34277513485307
36117,AL,AL-GA,1,101.6554402401603,101.6554402401603
36274,AL,AL-GA,1,10.723318355821176,10.723318355821176
36373,AL,AL-GA,1,4.999966616943158,4.999966616943158
36374,AL,AL-GA,1,37.00464292134326,37.00464292134326
36581,AL,AL-GA,1,274.74149382131884,274.74149382131884
36549,AL,AL-GA,1,239.30956047762152,239.30956047762152
36550,AL,AL-GA,1,249.44878613296237,249.44878613296237
36551,AL,AL-GA,1,259.12867435004324,259.12867435004324
36553,AL,AL-GA,1,282.1349705002513,282.1349705002513
36582,AL,AL-GA,1,301.9710558592331,301.9710558592331
36584,AL,AL-GA,1,310.4894922060984,310.4894922060984
36555,AL,AL-GA,1,268.9654546834547,268.9654546834547
36470,AL,AL-GA,1,229.85128758468235,229.85128758468235
36524,AL,AL-GA,1,271.3058982167114,271.3058982167114
36525,AL,AL-GA,1,279.4359936207903,279.4359936207903
36526,AL,AL-GA,1,270.3943449908105,270.3943449908105
36572,AL,AL-GA,1,283.37301498537204,283.37301498537204
36569,AL,AL-GA,1,278.62446059846343,278.62446059846343
36522,AL,AL-GA,1,301.29694100676227,301.29694100676227
36523,AL,AL-GA,1,305.67630225081206,305.67630225081206
36475,AL,AL-GA,1,200.68508197830187,200.68508197830187
36527,AL,AL-GA,1,269.48167588113415,269.48167588113415
36528,AL,AL-GA,1,309.2922762436342,309.2922762436342
36529,AL,AL-GA,1,299.6420053051798,299.6420053051798
36530,AL,AL-GA,1,248.79080347093895,248.79080347093895
36561,AL,AL-GA,1,255.68359554919076,255.68359554919076
36562,AL,AL-GA,1,243.50241758973414,243.50241758973414
36602,AL,AL-GA,1,284.4358538012845,284.4358538012845
36476,AL,AL-GA,1,136.05904734542406,136.05904734542406
36564,AL,AL-GA,1,279.4160857328418,279.4160857328418
36604,AL,AL-GA,1,287.6433773853542,287.6433773853542
36477,AL,AL-GA,1,90.64461764546722,90.64461764546722
36480,AL,AL-GA,1,236.8939552993103,236.8939552993103
36535,AL,AL-GA,1,265.40237356560965,265.40237356560965
36568,AL,AL-GA,1,310.8695686279932,310.8695686279932
36605,AL,AL-GA,1,291.5656265549512,291.5656265549512
36502,AL,AL-GA,1,226.34510140414903,226.34510140414903
36513,AL,AL-GA,1,273.40060344358034,273.40060344358034
36538,AL,AL-GA,1,283.08679164995647,283.08679164995647
36571,AL,AL-GA,1,287.6743519357863,287.6743519357863
36574,AL,AL-GA,1,238.5168200174881,238.5168200174881
36539,AL,AL-GA,1,311.0934423712443,311.0934423712443
36541,AL,AL-GA,1,318.6592188196872,318.6592188196872
36606,AL,AL-GA,1,291.44087979534754,291.44087979534754
36507,AL,AL-GA,1,253.3693725447292,253.3693725447292
36509,AL,AL-GA,1,312.1957089008956,312.1957089008956
36608,AL,AL-GA,1,308.9679639052088,308.9679639052088
36544,AL,AL-GA,1,308.613607980052,308.613607980052
36556,AL,AL-GA,1,271.28712377571685,271.28712377571685
36583,AL,AL-GA,1,291.52449642933715,291.52449642933715
36512,AL,AL-GA,1,276.79029099857615,276.79029099857615
36542,AL,AL-GA,1,272.8904030086419,272.8904030086419
36543,AL,AL-GA,1,223.27088482184269,223.27088482184269
36580,AL,AL-GA,1,259.75937211929426,259.75937211929426
36727,AL,AL-GA,1,271.2491119373069,271.2491119373069
36862,AL,AL-GA,1,22.993587646689836,22.993587646689836
36615,AL,AL-GA,1,288.56025648662234,288.56025648662234
36830,AL,AL-GA,1,38.31686232108311,38.31686232108311
36732,AL,AL-GA,1,259.4036095858001,259.4036095858001
36738,AL,AL-GA,1,232.56892552103707,232.56892552103707
36761,AL,AL-GA,1,174.40301138466597,174.40301138466597
36763,AL,AL-GA,1,268.1315700187537,268.1315700187537
36765,AL,AL-GA,1,219.57880679789096,219.57880679789096
36618,AL,AL-GA,1,296.2943468919348,296.2943468919348
36766,AL,AL-GA,1,183.53398629962206,183.53398629962206
36849,AL,AL-GA,1,36.10043846352685,36.10043846352685
36850,AL,AL-GA,1,44.40465979225694,44.40465979225694
36852,AL,AL-GA,1,12.226690277271176,12.226690277271176
36752,AL,AL-GA,1,146.99264359186427,146.99264359186427
36688,AL,AL-GA,1,298.5232784315469,298.5232784315469
36759,AL,AL-GA,1,201.9760976133055,201.9760976133055
36748,AL,AL-GA,1,250.90712663308375,250.90712663308375
36749,AL,AL-GA,1,159.43063429147045,159.43063429147045
36767,AL,AL-GA,1,199.1313427932773,199.1313427932773
36775,AL,AL-GA,1,174.52903645604664,174.52903645604664
36776,AL,AL-GA,1,237.02407539911783,237.02407539911783
36783,AL,AL-GA,1,235.67768317942324,235.67768317942324
36786,AL,AL-GA,1,220.17938895282578,220.17938895282578
36753,AL,AL-GA,1,185.23238078387575,185.23238078387575
36695,AL,AL-GA,1,308.42421695898474,308.42421695898474
36855,AL,AL-GA,1,7.963050727098925,7.963050727098925
36856,AL,AL-GA,1,5.423529852736843,5.423529852736843
36858,AL,AL-GA,1,27.729424213915927,27.729424213915927
36756,AL,AL-GA,1,197.26917845947418,197.26917845947418
36758,AL,AL-GA,1,161.52449382942422,161.52449382942422
36701,AL,AL-GA,1,179.2590973788565,179.2590973788565
36785,AL,AL-GA,1,164.66910892940902,164.66910892940902
36609,AL,AL-GA,1,297.05707391886534,297.05707391886534
36611,AL,AL-GA,1,286.6111140275751,286.6111140275751
36790,AL,AL-GA,1,161.0180748474032,161.0180748474032
36792,AL,AL-GA,1,157.20598035756004,157.20598035756004
36610,AL,AL-GA,1,286.93566970259263,286.93566970259263
36703,AL,AL-GA,1,167.979689099324,167.979689099324
